dataset,detector,policy,options,length,ability,mechanism,n,n_target,n_clean,tp_correct,tp_wrongloc,fp,fn,tn,power,recall_all,fpr,fpr_ci_upper,brier,mse,recovery,at_stake,saved,saved_sheets,unearned
metrics,noop,metrics,ABCDE,100,0.26,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,9,0,8,6
metrics,noop,metrics,ABCDE,100,0.26,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,31,0,8,6
metrics,noop,metrics,ABCDE,100,0.26,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,37,0,8,11
metrics,noop,metrics,ABCDE,100,0.26,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,17,0,8,19
metrics,noop,metrics,ABCDE,100,0.26,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,32,0,8,0
metrics,noop,metrics,ABCDE,100,0.26,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,15,0,8,17
metrics,noop,metrics,ABCDE,100,0.26,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,2,0,8,1
metrics,noop,metrics,ABCDE,100,0.26,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,53,0,8,8
metrics,noop,metrics,ABCDE,100,0.26,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,33,0,8,6
metrics,noop,metrics,ABCDE,100,0.26,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,16,0,8,4
metrics,noop,metrics,ABCDE,100,0.26,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,14,0,8,39
metrics,noop,metrics,ABCDE,100,0.26,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.26,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.26,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.26,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.26,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.26,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.26,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.26,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.26,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,627,0,8,0
metrics,noop,metrics,ABCDE,100,0.26,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,63,0,8,6
metrics,noop,metrics,ABCDE,100,0.4,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,30,0,8,9
metrics,noop,metrics,ABCDE,100,0.4,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,84,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,54,0,8,4
metrics,noop,metrics,ABCDE,100,0.4,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,14,0,8,5
metrics,noop,metrics,ABCDE,100,0.4,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,62,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,56,0,8,6
metrics,noop,metrics,ABCDE,100,0.4,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,94,0,8,6
metrics,noop,metrics,ABCDE,100,0.4,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,43,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,82,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,5,0,8,2
metrics,noop,metrics,ABCDE,100,0.4,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,107,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,85,0,8,9
metrics,noop,metrics,ABCDE,100,0.4,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,19,0,8,4
metrics,noop,metrics,ABCDE,100,0.4,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,59,0,8,5
metrics,noop,metrics,ABCDE,100,0.4,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,644,0,8,0
metrics,noop,metrics,ABCDE,100,0.4,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,120,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,96,0,8,4
metrics,noop,metrics,ABCDE,100,0.55,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,173,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,56,0,8,2
metrics,noop,metrics,ABCDE,100,0.55,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,16,0,8,2
metrics,noop,metrics,ABCDE,100,0.55,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,130,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,130,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,103,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,45,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,122,0,8,4
metrics,noop,metrics,ABCDE,100,0.55,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,5,0,8,1
metrics,noop,metrics,ABCDE,100,0.55,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,55,0,8,2
metrics,noop,metrics,ABCDE,100,0.55,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,77,0,8,1
metrics,noop,metrics,ABCDE,100,0.55,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,144,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,36,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,620,0,8,0
metrics,noop,metrics,ABCDE,100,0.55,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,96,0,8,3
metrics,noop,metrics,ABCDE,100,0.7,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,202,0,8,4
metrics,noop,metrics,ABCDE,100,0.7,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,358,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,44,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,27,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,153,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,197,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,231,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,67,0,8,3
metrics,noop,metrics,ABCDE,100,0.7,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,148,0,8,1
metrics,noop,metrics,ABCDE,100,0.7,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,6,0,8,3
metrics,noop,metrics,ABCDE,100,0.7,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,178,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,227,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,180,0,8,2
metrics,noop,metrics,ABCDE,100,0.7,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,152,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,645,0,8,0
metrics,noop,metrics,ABCDE,100,0.7,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,237,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,116,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,257,0,8,11
metrics,noop,metrics,ABCDE,100,0.85,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,120,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,24,0,8,1
metrics,noop,metrics,ABCDE,100,0.85,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,135,0,8,3
metrics,noop,metrics,ABCDE,100,0.85,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,188,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,322,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,94,0,8,2
metrics,noop,metrics,ABCDE,100,0.85,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,138,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,7,0,8,2
metrics,noop,metrics,ABCDE,100,0.85,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,112,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,157,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,321,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,195,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,628,0,8,0
metrics,noop,metrics,ABCDE,100,0.85,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,333,0,8,2
metrics,noop,metrics,ABCDE,100,0.95,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,199,0,8,2
metrics,noop,metrics,ABCDE,100,0.95,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,384,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,164,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,32,0,8,2
metrics,noop,metrics,ABCDE,100,0.95,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,239,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,197,0,8,1
metrics,noop,metrics,ABCDE,100,0.95,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,331,0,8,4
metrics,noop,metrics,ABCDE,100,0.95,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,66,0,8,2
metrics,noop,metrics,ABCDE,100,0.95,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,243,0,8,3
metrics,noop,metrics,ABCDE,100,0.95,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,12,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,274,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,175,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,270,0,8,1
metrics,noop,metrics,ABCDE,100,0.95,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,181,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,633,0,8,0
metrics,noop,metrics,ABCDE,100,0.95,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,35,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,30,0,8,21
metrics,noop,metrics,ABCDE,150,0.26,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,155,0,8,11
metrics,noop,metrics,ABCDE,150,0.26,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,40,0,8,8
metrics,noop,metrics,ABCDE,150,0.26,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,4,0,8,6
metrics,noop,metrics,ABCDE,150,0.26,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,40,0,8,5
metrics,noop,metrics,ABCDE,150,0.26,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,45,0,8,9
metrics,noop,metrics,ABCDE,150,0.26,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,66,0,8,36
metrics,noop,metrics,ABCDE,150,0.26,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,14,0,8,7
metrics,noop,metrics,ABCDE,150,0.26,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,83,0,8,2
metrics,noop,metrics,ABCDE,150,0.26,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,24,0,8,7
metrics,noop,metrics,ABCDE,150,0.26,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,60,0,8,2
metrics,noop,metrics,ABCDE,150,0.26,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,71,0,8,2
metrics,noop,metrics,ABCDE,150,0.26,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,57,0,8,7
metrics,noop,metrics,ABCDE,150,0.26,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,930,0,8,0
metrics,noop,metrics,ABCDE,150,0.26,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.4,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,0.0,0.0,,0,0,8,0
metrics,noop,metrics,ABCDE,150,0.4,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,144,0,8,6
metrics,noop,metrics,ABCDE,150,0.4,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,87,0,8,14
metrics,noop,metrics,ABCDE,150,0.4,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,220,0,8,0
metrics,noop,metrics,ABCDE,150,0.4,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,69,0,8,2
metrics,noop,metrics,ABCDE,150,0.4,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,2,0,8,7
metrics,noop,metrics,ABCDE,150,0.4,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,1.0,0.0,0.0,62,0,8,15
