dataset,detector,policy,options,length,ability,mechanism,n,n_target,n_clean,tp_correct,tp_wrongloc,fp,fn,tn,power,recall_all,fpr,fpr_ci_upper,brier,mse,n_scored,recovery,at_stake,saved,saved_sheets,unearned
metrics,fixedcost,metrics,ABCDE,90,0.4,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,124,0,8,9
metrics,fixedcost,metrics,ABCDE,90,0.4,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,70,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.4,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,66,0,8,9
metrics,fixedcost,metrics,ABCDE,90,0.4,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,53,0,8,9
metrics,fixedcost,metrics,ABCDE,90,0.4,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.4,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.4,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.4,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.4,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.4,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.4,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.4,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.4,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,571,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.4,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,117,0,8,1
metrics,fixedcost,metrics,ABCDE,90,0.55,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,63,0,8,5
metrics,fixedcost,metrics,ABCDE,90,0.55,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,185,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,42,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,10,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,90,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,147,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,180,0,8,1
metrics,fixedcost,metrics,ABCDE,90,0.55,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,66,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,78,0,8,1
metrics,fixedcost,metrics,ABCDE,90,0.55,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,5,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,102,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,101,0,8,2
metrics,fixedcost,metrics,ABCDE,90,0.55,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,149,0,8,1
metrics,fixedcost,metrics,ABCDE,90,0.55,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,26,0,8,4
metrics,fixedcost,metrics,ABCDE,90,0.55,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,565,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.55,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,113,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,132,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,237,0,8,7
metrics,fixedcost,metrics,ABCDE,90,0.7,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,113,0,8,1
metrics,fixedcost,metrics,ABCDE,90,0.7,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,29,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,136,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,104,0,8,2
metrics,fixedcost,metrics,ABCDE,90,0.7,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,207,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,65,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,156,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,5,0,8,2
metrics,fixedcost,metrics,ABCDE,90,0.7,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,145,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,159,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,67,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,132,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,554,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.7,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,166,0,8,3
metrics,fixedcost,metrics,ABCDE,90,0.85,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,218,0,8,1
metrics,fixedcost,metrics,ABCDE,90,0.85,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,412,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,171,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,35,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,136,0,8,3
metrics,fixedcost,metrics,ABCDE,90,0.85,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,125,0,8,5
metrics,fixedcost,metrics,ABCDE,90,0.85,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,264,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,72,0,8,1
metrics,fixedcost,metrics,ABCDE,90,0.85,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,224,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,8,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,195,0,8,1
metrics,fixedcost,metrics,ABCDE,90,0.85,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,157,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,149,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,58,0,8,2
metrics,fixedcost,metrics,ABCDE,90,0.85,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,565,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.85,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,149,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,296,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,394,0,8,1
metrics,fixedcost,metrics,ABCDE,90,0.95,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,107,0,8,1
metrics,fixedcost,metrics,ABCDE,90,0.95,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,39,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,191,0,8,2
metrics,fixedcost,metrics,ABCDE,90,0.95,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,256,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,321,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,101,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,285,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,9,0,8,1
metrics,fixedcost,metrics,ABCDE,90,0.95,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,182,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,178,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,175,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,204,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,577,0,8,0
metrics,fixedcost,metrics,ABCDE,90,0.95,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,47,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,45,0,8,2
metrics,fixedcost,metrics,ABCDE,100,0.26,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,43,0,8,2
metrics,fixedcost,metrics,ABCDE,100,0.26,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,25,0,8,8
metrics,fixedcost,metrics,ABCDE,100,0.26,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,9,0,8,6
metrics,fixedcost,metrics,ABCDE,100,0.26,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,33,0,8,6
metrics,fixedcost,metrics,ABCDE,100,0.26,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,38,0,8,10
metrics,fixedcost,metrics,ABCDE,100,0.26,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,17,0,8,19
metrics,fixedcost,metrics,ABCDE,100,0.26,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,32,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,15,0,8,17
metrics,fixedcost,metrics,ABCDE,100,0.26,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,2,0,8,1
metrics,fixedcost,metrics,ABCDE,100,0.26,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,53,0,8,8
metrics,fixedcost,metrics,ABCDE,100,0.26,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,33,0,8,6
metrics,fixedcost,metrics,ABCDE,100,0.26,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,16,0,8,4
metrics,fixedcost,metrics,ABCDE,100,0.26,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,14,0,8,39
metrics,fixedcost,metrics,ABCDE,100,0.26,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,627,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.26,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,64,0,8,6
metrics,fixedcost,metrics,ABCDE,100,0.4,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,34,0,8,8
metrics,fixedcost,metrics,ABCDE,100,0.4,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,86,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,55,0,8,4
metrics,fixedcost,metrics,ABCDE,100,0.4,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,14,0,8,5
metrics,fixedcost,metrics,ABCDE,100,0.4,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,64,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,60,0,8,5
metrics,fixedcost,metrics,ABCDE,100,0.4,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,94,0,8,6
metrics,fixedcost,metrics,ABCDE,100,0.4,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,43,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,82,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,5,0,8,2
metrics,fixedcost,metrics,ABCDE,100,0.4,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,107,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,85,0,8,9
metrics,fixedcost,metrics,ABCDE,100,0.4,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,19,0,8,4
metrics,fixedcost,metrics,ABCDE,100,0.4,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,59,0,8,5
metrics,fixedcost,metrics,ABCDE,100,0.4,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,scanner_misread_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,scanner_faint_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,scanner_faint_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,scanner_double_4,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,adv_long_runs,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,adv_favourite,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,adv_easy_block,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,adv_key_leakage,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,644,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.4,adv_cycle,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.55,none,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.55,row_skip_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,120,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.55,row_skip_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,101,0,8,4
metrics,fixedcost,metrics,ABCDE,100,0.55,early_full,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,173,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.55,boundary,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,58,0,8,1
metrics,fixedcost,metrics,ABCDE,100,0.55,short_local,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,16,0,8,2
metrics,fixedcost,metrics,ABCDE,100,0.55,whole_section,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,132,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.55,anxiety,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,131,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.55,double_shift,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,103,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.55,self_corrected,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,45,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.55,deferred,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,122,0,8,4
metrics,fixedcost,metrics,ABCDE,100,0.55,isolated,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,5,0,8,1
metrics,fixedcost,metrics,ABCDE,100,0.55,scanner_blank_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,55,0,8,2
metrics,fixedcost,metrics,ABCDE,100,0.55,scanner_blank_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,77,0,8,1
metrics,fixedcost,metrics,ABCDE,100,0.55,scanner_row_delete_1,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,144,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.55,scanner_row_delete_2,8,8,0,0,0,0,8,0,0.0,0.0,,,,,0,0.0,36,0,8,0
metrics,fixedcost,metrics,ABCDE,100,0.55,scanner_misread_1,8,0,8,0,0,0,0,8,,,0.0,0.312344,,,0,,0,0,8,0
